###PLEASE READ
#This file contains mean gene expression values for every gene in every cell type of Drosophila melanogaster Ral517, as published in Witt et al. 2019. It is important to note that for most genes you are likely to observe a drop-off in expression in late spermatocytes, early spermatids, and late spermatids due to global post-meiotic down-regulation of gene expression.  Be careful not to over-interpret such events unless your #gene of interest deviates from global expression trends. 
#


"RNA.Early.spermatids" "RNA.Late.spermatocytes" "RNA.Early.spermatocytes" "RNA.Hub.cells" "RNA.Cyst" "RNA.Late.spermatogonia" "RNA.GSC..Early.spermatogonia" "RNA.Epithelial.cells" "RNA.Late.spermatids"
"Tsf2" 0.00318987731612707 0.00251179706407221 0.00215032899992238 0.00416891788232312 0.00467847682015163 0.00966189476053786 0.0239516933895389 0.0864468031425337 0
"CG34242" 0.291787692181451 0.322690974693906 0.344901221616791 0.387871986773746 0.466129905074849 0.648195575803693 0.88874351584417 0.501887432862657 0.151091620084516
"Pmm2" 0.0431014245359988 0.0544586477525524 0.0758116892246185 0.079580046452833 0.116290240762317 0.206280310680572 0.230550820939998 0.118318091355835 0.0441541020652136
"CG4069" 0.188177581830043 0.20505992978435 0.211417702982607 0.27308138784909 0.296380120664128 0.565926941543312 0.626313772043996 0.162187986764811 0.137584934235904
"sowah" 0.021367772949486 0.0267834254322314 0.0564132180649613 0.0561706530839056 0.133384363388561 0.124468482644793 0.110786184544287 0.0370023670190721 0.0122773423129359
"CR43612" 0.0305275987285334 0.0293070591924542 0.0670103400806626 0.0631952015068306 0.113286744052736 0.187026326890058 0.0748679893800056 0.0317217020299614 0.018795932560194
"tfc" 0.0124058848833528 0.00797912918836773 0.00944243489738715 0.00233312496046337 0.007890797118298 0.0070729887731288 0.00540681449062828 0.00277244544104617 0.00129008071131954
"ara" 0 0.000633239892407382 0.000415343498737285 0 0.000965151460774118 0.0012128537758018 0.00140783066387522 0 0
"caup" 0.00468214698416889 0.00540895742520043 0.00236411535903498 0.0129886191513605 0.00708309242031074 0.00609935288290345 0.00149590667576776 0 0
"CR32111" 0.0479645690938231 0.0956177370186679 0.0977058114006597 0.0843091381929218 0.0972917070316737 0.0711288307326661 0.046525576403478 0.0492784214036665 0.0190591637578168
"CR43431" 0.00627806079031323 0.00804456345365466 0.00804098277647934 0.00265248458204537 0.00848170015372079 0 0.0029682875347577 0 0
"CR44553" 0.113320624040488 0.126730541561748 0.14069385531695 0.0962717377398749 0.0863677024966208 0.0369014610917821 0.0240301061012507 0.0680814687843495 0.11947995016758
"CR44552" 0.280549581344603 0.255472922671607 0.227839278371412 0.159686953489288 0.105766416560864 0.0528542904579774 0.0154585087025758 0.183872980021744 0.297959359725476
"mirr" 0.00940719216383794 0.0286437234556779 0.0446232096139628 0.0406119968971082 0.0547777088287996 0.0319704617785027 0.0169800783599283 0.0477056798898863 0.0149392868759214
"SmD1" 1.69522072538646 1.68418193852546 1.56187096395802 1.62690560109139 1.78207613102616 2.58839391870773 4.3787926101112 1.32271035233997 1.26585105763098
"Ptp69D" 0.0213650675428563 0.0305048061559118 0.0204252341116687 0.054612362216892 0.0423573150431262 0.0727773491860411 0.155684121705211 0.055960821871407 0
"CG32112" 0.441492621986315 0.412869080468484 0.408631170400266 0.465659972283876 0.498903733677528 0.624878460101285 0.51817017743911 0.300210923267164 0.261575184601995
"CG32109" 0.0120622794580518 0.0152317790174106 0.0198183330075229 0.0686548885879109 0.0852134593016048 0.337217505053804 0.470578725470198 0.184043112097218 0.0342164604163341
"Klc" 0.0699552951772645 0.110795692110012 0.182024297390529 0.163048959780266 0.244274208041175 0.375997229130779 0.594620972267417 0.193995812858302 0.0525849951408399
"CG10984" 0.298973041402358 0.28508554680291 0.275678084959277 0.287131018577541 0.293827742289111 0.349050619362909 0.489133159227346 0.3056039557352 0.211204341222787
"CG10973" 0.391824043573296 0.389079569972152 0.384317551622867 0.479363470155624 0.527308461759912 0.839601103129359 1.25310181357487 0.412642571867292 0.317579792776075
"CG32113" 0.0657726253202405 0.0729303656843101 0.129694660470833 0.430132361535626 0.808304910372779 0.967127453631422 0.482838998121218 0.0598700401522413 0.0380975158952551
"CG32333" 0 0.000469222276698099 0.00152839772051569 0 0.00149788382450839 0.00112288001656473 0.0026662933418153 0.00386986720163711 0
"Hip1" 0.179068403851699 0.173869151695955 0.254873410405395 0.262938233168424 0.291317509361906 0.302403806940668 0.208637578739159 0.172087845739228 0.230448124033862
"CG32106" 0.681324380947209 0.809108349641472 0.735500701136126 0.931440714858208 0.669002883155819 0.603530863747135 0.415767750251433 0.455644271249086 14.5480461427216
"CG10969" 0.295112253281886 0.287074490418853 0.28364842608204 0.339321747975624 0.263857223830811 0.209486115171736 0.121200310042022 0.207688767501167 4.02613010290554
"CG17666" 4.17366919880459 3.77360982036025 3.88936923592948 3.95766449829155 3.31923600675856 2.61416755632556 1.6735361399957 3.0264837455802 14.9242545935166
"Atg1" 0.127801448156493 0.111716097054592 0.10375210176067 0.12087609609561 0.103627419438921 0.0719406455320904 0.0621334567629095 0.129566631564097 0.11101480910181
"CG42709" 0.0566357484859746 0.0632084981238108 0.0747697098368619 0.173092876909153 0.246303087734225 0.565738975107339 1.35293953702933 0.382615583048377 0.0511689448007288
"Sap130" 0.00279288967885464 0.00629850136947082 0.00914852464099092 0.0179566837368166 0.0255664497602422 0.10327119398194 0.161062711572991 0.013190800566869 0.0135024421026228
"CR46251" 0.00292839134782704 0.00563942186046921 0.00912645365329307 0.0144991633281767 0.0137053642906067 0.00849907632034346 0.0178016136988621 0.000417571962681761 0
"CG32110" 0.0897554484571925 0.14518421156792 0.291227096806408 0.367831853290103 0.650052104061743 0.864970529828242 0.692873570760884 0.147258174303412 0.0111327419109173
"Sf3a2" 0.658094636726931 0.673254340332525 0.68152130085962 0.717532578009362 0.819054548260112 1.19395156040461 1.5459752657124 0.486543051103756 0.543089158100484
"CG42588" 0.00927841087304736 0.0135989770968344 0.0170954935966193 0.0193332412588089 0.0405935010270143 0.052601047409069 0.0723415271067461 0.00313479826517777 0.00940236676376178
"CG10960" 0.00254147226922097 0.00276431553180764 0.00332370344273397 0.00451536144249966 0.00573945898924479 0.00793934332765219 0.0077767377418996 0.216728273412282 0
"CG10948" 0.044894040417696 0.0466363223960356 0.0491910078119292 0.0656913868878198 0.071831973823221 0.107571256116601 0.179903960631689 0.0587304067739025 0
"Wbp2" 1.24068984982878 1.15234422150993 1.10948627348266 1.25461017158533 1.37858576885213 1.89445969108059 1.83530686643478 0.9611785519321 0.99805710608293
"Ent3" 0 0.00184604831508771 0.000502026740134144 0 0.00116807712681807 0.00116229753212852 0.00554764548875516 0.00674302395741023 0
"CG32107" 0 0.00107138738230387 0.00212042288554279 0.00210763169220484 0.00130021951489409 0.00235414599549775 0.00148609895606007 0 0
"CG10943" 0 0.000409813167344768 0.000453074768490675 0 0.000514720737074649 0 0 0 0
"CR45748" 0.0659584425067486 0.0600986755577116 0.0678739368630925 0.0778219222740032 0.0733991660185466 0.0540676711331356 0.0298048877562623 0.0469883224508636 0.0644397252737063
"CG43894" 0 0 0.000468837361554306 0 0.000464897374127177 0 0.00157553310525916 0 0
"CG14118" 0.00416325789556902 0.000561589913822198 0.00079360477776761 0 0.00106655458479445 0 0 0.0120032552732562 0
"CG12520" 0.0177399443513938 0.00734301489887377 0.00849273118769759 0.00447042056822622 0.00971292094872132 0.00581030833251803 0.00490908424508197 0.00752563366473708 0.0217045447146178
"CG32117" 2.65308232730813 2.60127009859935 2.40355452309247 2.07878773429246 1.7069759321051 0.685198424465515 0.251130409835603 1.71104425641397 7.75494819534384
"CG32115" 0.00292477893623208 0.00179261041859389 0.00154849156504576 0 0.00464203337256115 0.00347369778735005 0.00283717344790138 0.00260895246384253 0
"Pdk1" 0.803152827851148 0.723088689009666 0.638676776712026 0.736069683455143 0.612609508055159 0.635190588145547 0.564211607577 0.530584731459254 0.628919829074543
"CG10752" 0.301489951740051 0.624226117180279 0.846982351961208 0.66807360879532 0.666931573723017 0.371319465640204 0.135193663078734 0.242365740861259 0.156866103700139
"Rabex-5" 0.0615736945204245 0.0900720537051982 0.0948926837686085 0.0976786218794556 0.159382146654765 0.264298517505183 0.372319892920729 0.0910366173547335 0.0365488412737023
"Or69a" 0.00358906148859466 0.0027708083134619 0.00157961255141038 0.000878649691154634 0.0022139212817193 0.00222855012507187 0.00259487781498833 0 0
"CG10748" 0.118133254525542 0.226766930203949 0.643987386141404 0.706608015478485 1.22622247845962 2.26821186243537 2.20715548949189 0.227528109034457 0.0785498549400764
"CG10749" 3.30132584390612 3.13626326594671 2.79657765230609 2.65485330885761 2.21041065197509 1.67229597920612 0.929756144770399 2.08703946854089 10.1412350881878
"scf" 0.271960520253805 0.554092335753693 1.18238096013793 1.4872324615459 2.65896685802867 2.74811527062222 1.66324098480846 0.457255782906439 0.162387828884222
"CG11262" 0.568762095458006 0.551034314581939 0.573761561241251 0.543833200821226 0.550094304321904 0.422613576605873 0.214895272462129 0.328406126704206 0.941197293209893
"CG11263" 0.00533242262118863 0.00394815300136581 0.00389572779445962 0.0101115622096947 0.00736853487300166 0.0144311404101672 0.0137553691964265 0.0101441831398082 0.0186902292061563
"CG14117" 0.0939570220381281 0.0848085928881161 0.071492929432516 0.103325484373998 0.106322629795943 0.15934269604507 0.0991440267532938 0.0417569273518862 0.0750488999448517
"Rac1" 0.140446516489619 0.302664972935344 0.476750136893021 0.461175031231507 0.571821610200201 0.906733085520427 1.47084598205762 1.18108255201527 0.185811344841556
"CG11261" 0.0750291402452417 0.0951055757234005 0.178535993355816 0.242210512126312 0.372163142052089 0.63877829008354 0.404344715507314 0.090959434978439 0.0303213944540304
"MICAL-like" 0.0799160101080624 0.245135860950995 0.274075696731645 0.26482477900796 0.254302594719216 0.22057861225128 0.196712440595091 0.141331209456554 0.0865539491466653
"CG11267" 0.404235110955532 0.544486401955826 0.901507768552708 1.64611806696652 2.69518836023915 6.0780803880134 9.59831942045923 3.17457796159502 0.251894838298787
"mRpL20" 0.0177974757425349 0.0156379891029526 0.0148297966308747 0.0428976036013895 0.0863610377066281 0.546640049925041 1.56392232810963 0.197072567062608 0.00988610221636525
"ste14" 0.0262574118322888 0.0393809029816691 0.0578740232640182 0.175008174906255 0.244537243599712 0.477217812557307 0.564894193012196 0.0574205296422258 0
"CR45445" 0.00366029209142102 0.00268452313598805 0.00244361563300662 0 0.00327479002291657 0.00316521012388452 0.00417283269999126 0.000917145783624032 0
"AdenoK" 0.00162656945610445 0.00420965190199647 0.00774046811017704 0.0118385944254143 0.0191398234013707 0.0375343619378701 0.169020138160159 0.0283839946854601 0.0216538331615463
"RpS12" 0.305376684419158 0.203508055675808 0.211565163001329 1.43508984038405 2.31850627425202 8.94293566733583 16.9696668578358 17.230923577823 0.66514916679191
"Zmynd10" 0.215912515040426 0.288227740158146 0.768161514120682 1.0612012754756 1.63349305434909 2.82262283379934 2.59825914977721 0.223782640523253 0.198034006873314
"CR45172" 1.10917948763335 1.42155935199578 1.76283211204064 1.38252748749141 1.23182459500102 0.522938886075604 0.252033829547013 0.794632308680077 0.89794906684774
"CG17672" 0.0479919165731055 0.0603764557919319 0.0945667192876825 0.104974664437786 0.147412875491214 0.15993971374078 0.0565052183581135 0.0344079975905848 0.0444477625663663
"CG9149" 0.0411053689944546 0.0372341423092776 0.0402158557946811 0.0461069462110795 0.0689019230095048 0.133870430365735 0.252929871382764 0.213107861406174 0.0690437916147541
"CR45157" 0.0205654375704569 0.0150230912355954 0.0207072640118428 0.0202265819814914 0.0209187338235912 0.019618544592759 0.0162397839186764 0.014942432732959 0.0150915291198252
"SRm160" 0.00915845661273882 0.00690612734838163 0.00916357333311813 0.0362252484007066 0.024789553446308 0.0716972215220012 0.190519511227079 0.0147862107300133 0
"RpS4" 0.124608752185084 0.104234471827344 0.0981035092675522 0.559476799074707 0.759788241503294 5.27007634591708 16.0589522573834 4.80527290583293 0.208371077939351
"Syx13" 0.0128405220936836 0.020010925508477 0.0265734755506313 0.0433484078257836 0.0927915862564018 0.280429794960802 0.764292939601412 0.146651093017966 0
"CG11279" 0.745205912939608 0.950450830492096 1.06547296798068 1.14566798050233 1.23918212731832 1.38315355133865 1.03438297085803 0.63479436196227 0.495526084788335
"CG2277" 1.98898832336318 1.76614897074257 1.75995663890666 1.84068504777509 1.69326812324707 1.51040436942879 1.16620003157676 1.37447902813683 1.88635727667166
"CG34428" 0.00216954398236168 0.00268996255125727 0.00153299645836737 0.00174191204110634 0.00157672623717289 0 0.00173989719991384 0 0
"Ctr9" 0.133518260467755 0.115154075351949 0.114788587363889 0.175557156690202 0.158244528858676 0.268390330971647 0.681244656198321 0.178315939212809 0.199073653710597
"CR45805" 0 0.00178256084948704 0.00177687597212968 0.00550166262266065 0.00269456213162499 0.00570784789131824 0.0116581088194732 0 0
"CR43652" 0.144010044362489 0.149486966165386 0.126936081365452 0.125921070845377 0.139413995885684 0.116200407991472 0.0664352993203229 0.0841775797644837 0.181157645548844
"CG17300" 6.8942867548752 6.9047256630469 6.83847623728551 6.22772769102322 6.06138073222837 5.16920736664387 3.4924135767153 4.45207629103353 6.24193654038053
"CR45749" 0.0102701665386616 0.00810849316543725 0.00725652668029819 0.017967072712507 0.0117408104108204 0.00769439209240445 0.0108539887071263 0.000937464290901017 0.0390346054459043
"CG11251" 1.96664634745279 1.91610336634442 1.84262461020659 1.70980233085306 1.55708880417987 1.10221117441988 0.503036954768437 1.39927441102477 1.84255382821225
"CR44554" 0.0711036881857823 0.066085854063322 0.0287821208134838 0.0525019633335519 0.0257296635345739 0.0136601062239461 0.00489852847255197 0.0260023125946994 0.0334088742601555
"trn" 0.0411895476791345 0.0276480945518697 0.0281437645207434 0.0315424403668094 0.0536156450140338 0.0466511479130071 0.018507531883334 0.0811368570976508 0.0510949167652836
"CG9186" 0.0849792000348572 0.0860741726248105 0.114576968865734 0.141846176759166 0.22083962709996 0.327810866375143 0.45161569415472 0.136354005069689 0.129641246047812
"CG33262" 0.00102463803636727 0 0.000620418789492943 0 0.00171560549927674 0.00344300780255448 0.00357698141658407 0 0
"Sherpa" 0.232095647234841 0.211724259960633 0.174603298330625 0.256536410513851 0.196055710522017 0.287632696968248 0.431427291833394 0.198782857415117 0.318392574860774
"snky" 0.0515045213804885 0.0804011459695 0.115592656245691 0.177173006296243 0.255064281334022 0.356678895737159 0.168053709242776 0.0576981488185384 0.0131771954050462
"Myo61F" 0 0.00159829413058932 0.00185297429018966 0.0019126946692817 0.00299942111311946 0.00236140986361606 0 0.0178370147828092 0
"CR45096" 0.0136283240158664 0.0316251222389282 0.073318701146945 0.0782440125722773 0.118568297239831 0.130353168539163 0.0112048952891223 0.0230672629093329 0
"CR45097" 0 0.00120665393352155 0.0050203072855581 0.00604869486427148 0.016498363294681 0.0229912107093886 0.0195062808878048 0 0
"CR43914" 0.000696392069292125 0.000311530847005643 0.000273360048000212 0.00132803288846888 0.00347443856314938 0.0148817248688397 0.00173989719991384 0.00709195715323166 0
"CG9184" 0.0195684429923338 0.0313277895050951 0.0346033996586925 0.0372088611272582 0.0448789196856242 0.0402699193113221 0.00716353253059897 0.0379184155477444 0.0260689854132793
"CR45098" 0.0131857490662689 0.00910353896845809 0.0123473608637577 0.0405051779892788 0.0385974255743899 0.0571763525755401 0.038339800994295 0.0192679658595011 0.00583652412893678
"caps" 0.00160650931871795 0.000808153700858258 0.000634522250567459 0.000883762594500734 0.00143888268341049 0.00228683521112131 0.00861406036138098 0.0730810316114111 0.0145228938899281
"CR45166" 0.00197932815909091 0.00463540934501283 0.00283567140687469 0.000854076721711911 0.00346991081391766 0.00670868991793061 0 0.00544843924009528 0
"CG32119" 1.46108243649723 1.43889325464366 1.44359235944171 1.4210965410604 1.29493546420307 1.16738322055374 0.864077133907905 1.21874116923355 3.94112980907431
"CR43912" 0.00160990655287206 0.00373218498477282 0.00955460134498103 0.00355153835790128 0.0156740863942342 0.00578215602750718 0.00186416361689499 0.00827797970700931 0
"Sfp70A4" 0 0.000578440193153415 0.000406991597681606 0.00352754590042726 0 0.00237118985358377 0 0 0
"CG42481" 0 0.00119858865012076 0 0 0.000331611258563051 0 0 0 0
"ND-ACP" 3.32184872718791 3.39816877084172 3.37958201043093 4.02332694246061 4.61497441245895 6.28157890478273 8.13292212005563 3.39405290280529 1.95913999985368
"CG43147" 0.00298360889620469 0.00584705718575331 0.00523943087983301 0.0222642575184858 0.0112895031140386 0.0085872568914882 0.00158926091897741 0.00292132821457056 0
"SP" 0 0.00147162037921951 0.001577324399819 0 0.0027018999240172 0 0 0 0
"CR44555" 0.000796296837483221 0.00286834904968647 0.00264216577739667 0.000897778089007515 0.00361607056057694 0.00138841162239369 0 0.00242611273660664 0.0239080855828809
